Id,Empirical research specificity,Word / Pattern,Category name,Subitem category (functional role of sentence ( flow logic),Sensitivity to Additional Parameter,Sensitivity to Additional Parameter,Subitem category (functional role of sentence              ( flow logic),Sensitivity to Additional Parameter,Weight - TBD by Machine,Category number,Status,MarkerTypeId,comment,Description
3778,,not been clearly demonstrated that,conclusion,,,,,,,21,1,13,,NULL
1409,,not been determined whether,core/salient,,,,,,,6,1,6,,NULL
6893,,not been shown clearly,conclusion,,,,,,,21,1,13,,NULL
1827,,not by,core/salient,,,,,,,6,1,6,,NULL
5616,,not change,consequence / result,,,,,,,9,1,9,NULL,* not change
1439,,not clear,core/salient,,,,,,,6,1,6,,it is not * clear *
1440,,not clear if,core/salient,,,,,,,6,1,6,,NULL
5415,,not clear to what extent,core/salient,,,,,,,6,1,6,,NULL
Sep13,,not clear whether,core/salient,,,,,,,6,,,,
1828,,"not clear, however,",core/salient,,,,,,,6,1,6,,NULL
,,not … understood ,core/salient,,,,,,,6,,,,
1829,,not completely understood,problem statement,,if in introduction ,,,,,30,1,6,,NULL
1830,,not enough,core/salient,,,,,,,6,1,6,,NULL
316,,not enough data,problem statement,,if in introduction,,,,,30,1,6,,NULL
,,not enough data,core/salient,,,,,,,6,,,,
6732,,not enough evidence,problem statement,,if in introduction,,,,,30,1,13,,NULL
,,not enough evidence,core/salient,,,,,,,6,,,,
Sep13,,not enough is known about,problem statement,,if in introduction,,,,,30,,,,
,,not enough is known about,core/salient,,,,,,,6,,,,
3861,,not entirely,core/salient,,,,,,,6,1,6,,NULL
3865,,not entirely accurate,attention flagger,,,,,,,29,1,13,,NULL
1833,,not established,core/salient,,,,,,,6,1,6,,NULL
3904,,not feasible,problem statement,problem statement,if in introduction,,,,,30,1,13,,NULL
,,not feasible,attention flagger,,,,,,,29,,,,
3866,,not fully successful,problem statement,,if in introduction,,,,,30,1,13,,NULL
320,,not given,core/salient,,,,,,,6,1,6,,NULL
,,not fully successful,attention flagger,,,,,,,29,,,,
1835,,not guarantee,problem statement,,if in introduction,,,,,30,1,6,,NULL
4982,,not have a significant effect,conclusion,,,,,,,21,1,21,NULL,NULL
,,not guarantee,attention flagger,,,,,,,29,,,,
5175,,not known to be,core/salient,,,,,,,6,1,6,,NULL
1442,,not known whether,problem statement,,if in introduction,,,,,30,0,25,NULL,NULL
163,,not limited,core/salient,,,,,,,6,1,6,,NULL
5232,,not limited by,core/salient,,,,,,,6,1,6,,not limited by
1836,,not limited to,core/salient,,,,,,,6,1,6,,NULL
3610,,not long after,time/sequence,,,,,,,12,1,12,NULL,NULL
1837,,not merely,core/salient,,,,,,,6,1,6,,NULL
1838,,not much,core/salient,,,,,,,6,0,6,,NULL
,,not … known,problem statement,,if in introduction,,,,,30,,,,
,,not known whether,general/rhetorical question,,,,,,,25,,,,
1839,,not necessarily,core/salient,,,,,,,6,1,13,,NULL
1840,,not only,core/salient,,,,,,,6,1,6,,NULL
4983,,not prove that,conclusion,,,,,,,21,1,21,NULL,* not prove that
1843,,not reliable,core/salient,,,,,,,6,1,6,,not * reliable
7446,,not required before,condition,,,,,,,24,1,24,NULL,not required before
5069,,not seem to be,core/salient,,,,,,,6,1,13,,NULL
4911,,not shown to be,conclusion,,,,,,,21,1,21,NULL,NULL
1844,,not significant,core/salient,,,,,,,6,1,6,,NULL
3033,,not so much,core/salient,,,,,,,6,1,6,,NULL
1846,,not so much in,core/salient,,,,,,,6,1,6,,NULL
1847,,not solely,core/salient,,,,,,,6,1,6,,NULL
1849,,not statistically significant,conclusion,,,,,,,21,1,21,NULL,not ** statistically significant
1850,,not sufficient,core/salient,,,,,,,6,1,13,,NULL
3863,,not sufficiently,core/salient,,,,,,,6,1,13,,NULL
1852,,not sufficiently accurate,core/salient,,,,,,,6,1,13,,NULL
Sep13,,not sufficiently clear,core/salient,,,,,,,6,,,,
5411,,not sure,core/salient,,,,,,,6,1,13,,NULL
3774,,not surprising,core/salient,,,,,,,6,1,13,,NULL
3868,,not surprising that,core/salient,,,,,,,6,1,13,,NULL
3870,,not surprisingly,core/salient,,,,,,,6,1,13,,NULL
Sep13,,not that,core/salient,,,,,,,6,,,,
1856,,not the case,core/salient,,,,,,,6,1,6,,NULL
5068,,not very,core/salient,,,,,,,6,1,13,,NULL
Sep13,,not very satisfactory,core/salient,,,,,,,6,,,,
6022,,not well understood,problem statement,,if in introduction,,,,,30,1,6,,NULL
3873,,not without interest,core/salient,,,,,,,6,1,13,,NULL
3874,,not without value,core/salient,,,,,,,6,1,13,,NULL
3611,,not yet,time/sequence,,,,,,,12,1,12,NULL,NULL
,,not well understood,core/salient,,,,,,,6,,,,
1858,,not yet been,core/salient,,,,,,,6,1,6,,NULL
5050,,not yet been determined,problem statement,,if in introduction,,,,,30,1,21,NULL,not yet been * determined
3681,,not yet in a position to,core/salient,,,,,,,6,1,13,,NULL
1860,,notable,core/salient,,,,,,,6,1,6,,NULL
Sep13,,notable contributions,core/salient,,,,,,,6,,,,
1861,,notably,core/salient,,,,,,,6,1,6,,NULL
Sep13,,note,core/salient,,,,,,,6,,,,
1862,,note at this stage that,attention flagger,,,,,,,29,1,6,,NULL
1863,,note that,attention flagger,,,,,,,29,1,6,,NULL
4636,,noted,reporting,,,,,,,18,1,18,NULL,noted
1405,,noted that,reporting,,,,,,,18,1,18,NULL,NULL
3720,,noteworthy,attention flagger,,,,,,,13,1,13,,NULL
1444,,noteworthy that,attention flagger,,,,,,,13,1,13,,NULL
Sep13,,nothing,core/salient,,,,,,,6,,,,
Sep13,,notice,core/salient,,,,,,,6,,,,
1867,,notice that,core/salient,,,,,,,6,1,6,,NULL
1869,,noticeably,core/salient,,,,,,,6,1,6,,NULL
Sep13,,noticed that,core/salient,,,,,,,6,,,,
6395,,notion,core/salient,,,,,,,6,0,6,,NULL
Sep13,,notion of,core/salient,,,,,,,6,,,,
1870,,notwithstanding,core/salient,,,,,,,6,1,6,,NULL
1871,,novel,core/salient,,,,,,,6,1,6,,NULL
3612,,now,time/sequence,,,,,,,12,1,12,NULL,NULL
1872,,now changing as,core/salient,,,,,,,6,1,6,,NULL
4241,,now let us consider,navigation,,,,,,,15,0,15,NULL,NULL
4365,,now moves to,navigation,,,,,,,15,0,15,NULL,* now move% to
3613,,now that,time/sequence,,,,,,,12,1,12,NULL,NULL
6951,,now think about,navigation,,,,,,,15,0,15,NULL,NULL
6957,,now turn to,navigation,,,,,,,15,0,15,NULL,now turn% to
3614,,nowadays,time/sequence,,,,,,,12,1,12,NULL,NULL
7306,,null,core/salient,,,,,,,6,1,18,NULL,NULL
1873,,number,core/salient,,,,,,,6,1,6,,number% **
Sep13,,number of,core/salient,,,,,,,6,,,,
,,not yet been determined,conclusion,,,,,,,21,,,,
,,not yet been determined,core/salient,,,,,,,6,,,,
,,number of challenges remain,core/salient,,,,,,,6,,,,
1875,,number of challenges remain,problem statement,,if in introduction,,,,,30,1,6,,NULL
1876,,number of factors,core/salient,,,,,,,6,1,6,,NULL
6564,,number of instances,explanations / definitions,,,,,,,20,1,6,,NULL
1877,,number of points worth noting,attention flagger,,,,,,,29,1,6,,NULL
1878,,number of studies,core/salient,,,,,,,6,1,6,,NULL
1879,,number of weaknesses,attention flagger,,,,,,,29,1,6,,NULL
1874,,numbers of,core/salient,,,,,,,6,1,6,,numbers of
1880,,numerous,core/salient,,,,,,,6,1,6,,NULL
1881,,numerous studies have,core/salient,,,,,,,6,1,6,,NULL
1883,,objective,core/salient,,,,,,,6,1,6,,NULL
7696,,objective of this paper,purpose - own,,deictic work ref,,,,,23,1,23,NULL,NULL
7803,,objective of this paper is,purpose - own,,deictic work ref,,,,,23,1,23,NULL,NULL
7804,,objective of this paper was,purpose - own,,deictic work ref,,,,,23,1,23,NULL,NULL
7695,,objective of this research,purpose - own,,deictic work ref,,,,,23,1,23,NULL,NULL
7694,,objective of this study,purpose - own,,deictic work ref,,,,,23,1,23,NULL,NULL
1884,,objective picture,core/salient,,,,,,,6,1,6,,NULL
Sep13,,objectives,core/salient,,,,,,,6,,,,
,,represents a challenge,problem statement,,if in introduction,,,,,30,,,,
7697,,objectives of this paper,purpose - own,,deictic work ref,,,,,23,1,23,NULL,NULL
7805,,objectives of this paper are,purpose - own,,deictic work ref,,,,,23,1,23,NULL,NULL
7806,,objectives of this paper were,purpose - own,,deictic work ref,,,,,23,1,23,NULL,NULL
6598,,objectives of this research,purpose - own,,deictic work ref,,,,,23,1,23,NULL,objective% of this *
7809,,objectives of this research are,purpose - own,,deictic work ref,,,,,23,1,23,NULL,NULL
7810,,objectives of this research were,purpose - own,,deictic work ref,,,,,23,1,23,NULL,NULL
6603,,objectives of this study,purpose - own,,deictic work ref,,,,,23,1,23,NULL,objective% of this ** to
7811,,objectives of this study are,purpose - own,,deictic work ref,,,,,23,1,23,NULL,NULL
7812,,objectives of this study were,purpose - own,,deictic work ref,,,,,23,1,23,NULL,NULL
1885,,obscure,core/salient,,,,,,,6,0,6,,NULL
5887,,observable,core/salient,,,,,,,6,1,6,,NULL
Sep13,,observation,core/salient,,,,,,,6,,,,
6076,,observations,core/salient,,,,,,,6,1,6,,observation%
Sep13,,observations of,core/salient,,,,,,,6,,,,
Sep13,,observe,reporting,,,,,,,18,,,,
4638,,observe that,reporting,,,,,,,18,1,18,NULL,observe that
6914,,observed by,reporting,,,,,,,18,1,18,NULL,observed by
5696,,observed that,reporting,,,,,,,18,1,18,NULL,observe% that
4648,,observes that,reporting,,,,,,,18,1,18,NULL,NULL
1886,,obstacle,core/salient,,,,,,,6,1,6,,NULL
1887,,obstacles,core/salient,,,,,,,6,1,6,,NULL
1888,,obtain statistically significant results,consequence / result,,,,,,,9,1,9,NULL,NULL
7089,,obtained,core/salient,,,,,,,6,1,6,,NULL
1890,,obvious,core/salient,,,,,,,6,1,6,,NULL
1891,,obvious that,core/salient,,,,,,,6,1,6,,NULL
Sep13,,obviously,core/salient,,,,,,,6,,,,
6261,,occurred,core/salient,,,,,,,6,1,6,,NULL
6262,,occurred in,core/salient,,,,,,,6,1,6,,occurred in *
6321,,occurred when,core/salient,,,,,,,6,1,6,,NULL
7117,,occurred with,core/salient,,,,,,,6,1,6,,NULL
7452,,occurred with an increased incidence of,consequence / result,,,,,,,9,1,9,NULL,occurred with an increased incidence of
6349,,occurrence,core/salient,,,,,,,6,1,6,,occurrence%
6320,,occurs,core/salient,,,,,,,6,1,6,,occur%
1599,,occurs at,core/salient,,,,,,,6,1,6,,occur% at
4721,,occurs when,core/salient,,,,,,,6,1,6,,occur% when
7116,,occurs with,core/salient,,,,,,,6,1,6,,NULL
Sep13,,odd,core/salient,,,,,,,6,,,,
Sep13,,of a statistical,core/salient,,,,,,,6,,,,
1895,,of considerable,core/salient,,,,,,,6,1,6,,NULL
1896,,of considerable interest,attention flagger,,,,,,,29,1,6,,NULL
Sep13,,of course,core/salient,,,,,,,6,,,,
,,represents a challenge,core/salient,,,,,,,6,,,,
3876,,of greater concern,core/salient,,,,,,,6,1,6,,NULL
1898,,of ... concern,problem statement,,if in introduction,,,,,30,1,6,,NULL
1899,,of interest,attention flagger,,,,,,,29,1,6,,NULL
1900,,of interest to,attention flagger,,,,,,,29,1,6,,NULL
1445,,of interest to compare,attention flagger,,,,,,,29,1,6,,NULL
1903,,of particular interest,attention flagger,,,,,,,29,1,6,,NULL
3239,,of particular relevance,attention flagger,,,,,,,29,1,8,NULL,NULL
1906,,of the most important,attention flagger,,,,,,,29,1,6,,NULL
1907,,of vital interest,attention flagger,,,,,,,29,1,6,,NULL
1908,,offer,core/salient,,,,,,,6,1,6,,NULL
Sep13,,offer a critique,core/salient,,,,,,,6,,,,
1909,,offer a different approach to,core/salient,,,,,,,6,1,6,,NULL
,,of … concern,core/salient,,,,,,,6,,,,
1910,,offer powerful insights,contribution,,if in discussion or conclusion section,"if contains self ref, deictic work ref, or ""you""",,,,6,1,8,NULL,NULL
4640,,offered some suggestions for,contribution,,if in discussion or conclusion section,"if contains self ref, deictic work ref, or ""you""",,,,6,1,18,NULL,offer% some suggestions *
1912,,offset,core/salient,,,,,,,6,1,6,,NULL
Sep13,,Often,time/sequence,,,,,,,12,,,,
3380,,often caused by,cause/reason,,,,,,,10,1,10,expression and all words that come after the expression are red expression two fonts bigger program underlines the expression program bolds the expression  expression can start with a small or capital letter,NULL
166,,often criticised for,core/salient,,,,,,,6,1,6,,often criticised for **
167,,often criticized for,core/salient,,,,,,,6,1,6,,often criticized for
4853,,often referred to as,explanations / definitions,,,,,,,20,1,20,NULL,NULL
1917,,often suffer from,problem statement,,if in introduction,,,,,30,1,6,,NULL
,,often suffer from,core/salient,,,,,,,6,,,,
3185,,often summarized by,summary,summary,,,,,,7,1,7,NULL,NULL
4433,,often thought that,change in direction,,,,,,,16,1,16,NULL,NULL
1918,,on a regular basis,core/salient,,,,,,,6,0,6,,NULL
3498,,on account of,cause/reason,,,,,,,10,1,10,expression and all words that come after the expression are red expression two fonts bigger program underlines the expression program bolds the expression  expression can start with a small or capital letter,NULL
4071,,on another occasion,additive,,,,,,,14,1,14,NULL,NULL
1919,,on average,core/salient,,,,,,,6,1,6,,NULL
Sep13,,on balance,core/salient,,,,,,,6,,,,
1920,,on closer examination,core/salient,,,,,,,6,1,6,,NULL
Sep13,,on condition,condition,,,,,,,24,,,,
1921,,on condition that,condition,,,,,,,24,1,24,NULL,NULL
Sep13,,on its own merits,core/salient,,,,,,,6,,,,
4439,,on one hand,change in direction,,,,,,,16,1,16,NULL,NULL
Sep13,,on the assumption,assumption,,,,,,,28,,,,
1922,,on the assumption that,assumption,,,,,,,28,1,13,,NULL
Sep13,,on the bases,assumption,,,,,,,28,,,,
1923,,on the basis of,assumption,,,,,,,28,1,6,,NULL
7449,,on the basis of analysis we propose that,conclusion,,,,,,,21,1,21,NULL,NULL
4440,,on the contrary,change in direction,,,,,,,16,1,16,NULL,NULL
Sep13,,on the grounds,assumption,,,,,,,28,,,,
3500,,on the grounds that,assumption,,,,,,,28,1,10,expression and all words that come after the expression are red expression two fonts bigger program underlines the expression program bolds the expression  expression can start with a small or capital letter,NULL
1926,,on the other end of the continuum,core/salient,,,,,,,6,1,6,,NULL
4441,,on the other hand,change in direction,,,,,,,16,1,16,NULL,NULL
Sep13,,on the premise that,assumption,,,,,,,28,,,,
1927,,on the whole,core/salient,,,,,,,6,1,6,,NULL
3616,,once,time/sequence,,,,,,,12,1,12,NULL,NULL
Sep13,,once again,core/salient,,,,,,,6,,,,
Sep13,,once more,core/salient,,,,,,,6,,,,
3615,,once you,time/sequence,,,,,,,12,1,12,NULL,NULL
1928,,one,core/salient,,,,,,,6,1,6,,NULL
5981,,one could argue that,change in direction,,,,,,,16,1,16,NULL,NULL
4688,,one example,example,,,,,,,19,1,19,NULL,one * example
1935,,one exception,core/salient,,,,,,,6,1,6,,NULL
1933,,one exception to this,core/salient,,,,,,,6,1,6,,NULL
Sep13,,one important remaining question is,general/rhetorical question,,,,,,,26,,,,
1939,,one method to address this,core/salient,,,,,,,6,1,6,,NULL
3531,,one of the causes of,cause/reason,,,,,,,10,1,10,expression and all words that come after the expression are red expression two fonts bigger program underlines the expression program bolds the expression  expression can start with a small or capital letter,one of the * causes of
1941,,one of the central,core/salient,,,,,,,6,1,6,,NULL
Sep13,,one of the goals of our work is,purpose - own,,,,,,,23,,,,
1942,,one of the important points,attention flagger,,,,,,,29,1,6,,NULL
1943,,one of the intended benefits,attention flagger,,,,,,,29,1,8,NULL,NULL
1944,,one of the main,attention flagger,,,,,,,29,1,6,,NULL
3240,,one of the main benefits,attention flagger,,,,,,,29,1,8,NULL,one of the ** benefits
1945,,one of the main means by which,attention flagger,,,,,,,29,1,6,,NULL
1946,,one of the more important points,attention flagger,,,,,,,29,1,6,,NULL
1947,,one of the most,attention flagger,,,,,,,29,1,6,,NULL
1951,,one of the most interesting,attention flagger,,,,,,,29,1,6,,NULL
1952,,one partial explanation,explanations / definitions,,,,,,,20,1,20,NULL,NULL
1954,,one piece of the puzzle,core/salient,,,,,,,6,1,6,,NULL
1955,,one possible explanation,explanations / definitions,,,,,,,20,1,20,NULL,NULL
Sep13,,one possible explanation for,explanation / definition,,,,,,,20,,,,
5237,,one quarter,core/salient,,,,,,,6,1,6,,NULL
1957,,one sign of this,core/salient,,,,,,,6,1,6,,NULL
Sep13,,one third,core/salient,,,,,,,6,,,,
3878,,one would expect,core/salient,,,,,,,6,1,13,,NULL
3879,,one would intuitively expect,core/salient,,,,,,,6,1,13,,NULL
3964,,one-sided,core/salient,,,,,,,6,1,13,,NULL
91,,one-third,core/salient,,,,,,,6,1,6,,NULL
6234,,one-third of,core/salient,,,,,,,6,1,6,,NULL
5387,empirical,one-way ANOVA,core/salient,,,,,,,6,1,6,,NULL
7463,,ongoing,core/salient,,,,,,,6,1,6,,NULL
1964,,only,core/salient,,,,,,,6,1,6,,NULL
5071,,only a first step in,core/salient,,,,,,,6,1,13,,NULL
Sep13,,only a handful,core/salient,,,,,,,6,,,,
3880,,only a handful of,core/salient,,,,,,,6,1,13,,NULL
Sep13,,only after,time/sequence,,,,,,,12,,,,
Sep13,,only because,cause/reason,,,,,,,10,,,,
1965,,only if,condition,,,,,,,24,1,24,NULL,NULL
1966,,only marginally,core/salient,,,,,,,6,1,6,,NULL
7594,,only one,core/salient,,,,,,,6,1,6,,NULL
1967,,only one part,core/salient,,,,,,,6,1,6,,only one part *
,,only partially understood,problem statement,,if in introduction,,,,,30,,,,
,,only partially understood,core/salient,,,,,,,6,,,,
3881,,only partially,core/salient,,,,,,,6,1,13,,NULL
1969,,only partially representative,core/salient,,,,,,,6,1,6,,NULL
1971,,only reached significance,consequence / result,,,,,,,9,1,9,NULL,NULL
1972,,only relevent to,core/salient,,,,,,,6,1,6,,NULL
1976,,only slightly,core/salient,,,,,,,6,1,6,,NULL
1975,,only slightly more,core/salient,,,,,,,6,1,6,,NULL
1977,,only the first step,core/salient,,,,,,,6,1,13,,NULL
5203,,only when,condition,,,,,,,24,1,24,NULL,NULL
5537,,only within,core/salient,,,,,,,6,1,6,,NULL
Sep13,,onset of,core/salient,,,,,,,6,,,,
Sep13,,open question,general/rhetorical question,,,,,,,26,,,,
2349,,open to,core/salient,,,,,,,6,1,6,,NULL
1979,,operationalized,core/salient,,,,,,,6,1,6,,NULL
Sep13,,opinion,core/salient,,,,,,,6,,,,
1911,,opportunities,core/salient,,,,,,,6,1,6,,NULL
7107,,opportunities for,core/salient,,,,,,,6,1,6,,NULL
7108,,opportunities to,core/salient,,,,,,,6,1,6,,NULL
5876,,opportunity,core/salient,,,,,,,6,1,6,,NULL
Sep13,,oppose,core/salient,,,,,,,6,,,,
Sep13,,opposed to,core/salient,,,,,,,6,,,,
5562,,opposite is true,conclusion,,,,,,,21,1,21,NULL,NULL
1980,,optimal,core/salient,,,,,,,6,1,6,,NULL
1981,,optimal for,core/salient,,,,,,,6,1,6,,NULL
5313,,optimal use of,core/salient,,,,,,,6,1,6,,optimal use of
1982,,optimally,core/salient,,,,,,,6,1,6,,NULL
Sep13,,optimisation,core/salient,,,,,,,6,,,,
Sep13,,Optimise,core/salient,,,,,,,6,,,,
7112,,optimization,core/salient,,,,,,,6,1,6,,NULL
Sep13,,optimize,core/salient,,,,,,,6,,,,
Sep13,,optimized,core/salient,,,,,,,6,,,,
Sep13,,optimum,core/salient,,,,,,,6,,,,
1983,,option,core/salient,,,,,,,6,1,6,,option%
6495,,options,core/salient,,,,,,,6,1,6,,NULL
6881,,or,core/salient,,,,,,,6,1,6,,NULL
Sep13,,or again,core/salient,,,,,,,6,,,,
Sep13,,or else,core/salient,,,,,,,6,,,,
6229,,or more,core/salient,,,,,,,6,1,6,,NULL
4072,,or perhaps,core/salient,,,,,,,6,1,6,,NULL
Sep13,,organise,core/salient,,,,,,,6,,,,
7870,,organization of this note will proceed as follows:,navigation,,,deictic work ref,,,,15,1,15,NULL,NULL
7868,,organization of this paper will be as follows:,navigation,,,deictic work ref,,,,15,1,15,NULL,NULL
7869,,organization of this report will be as follows:,navigation,,,deictic work ref,,,,15,1,15,NULL,NULL
4285,,organization of this unit will be as follows:,navigation,,,deictic work ref,,,,15,1,15,NULL,organization of this * will be as follows
Sep13,,organize,core/salient,,,,,,,6,,,,
Sep13,,organized,core/salient,,,,,,,6,,,,
6693,,organized as follows,navigation,,,deictic work ref,,,,15,1,15,NULL,* organized as follows
Sep13,,orient,core/salient,,,,,,,6,,,,
4245,,orient you,navigation,,,deictic work ref,,,,15,0,15,NULL,orient **
1984,,original,core/salient,,,,,,,6,1,6,,NULL
1985,,originally,core/salient,,,,,,,6,1,6,,NULL
Sep13,,originate,core/salient,,,,,,,6,,,,
Sep13,,originate from,core/salient,,,,,,,6,,,,
Sep13,,originate in,core/salient,,,,,,,6,,,,
Sep13,,originated,core/salient,,,,,,,6,,,,
5481,,originated from,cause/reason,,,,,,,10,1,10,expression and all words that come after the expression are red expression two fonts bigger program underlines the expression program bolds the expression  expression can start with a small or capital letter,** originated from
